     Ag,     Ir,     Pd,     Pt,     Ru, activity
0.45000,0.15000,0.25000,0.10000,0.05000,0.0783944
0.45000,0.40000,0.00000,0.15000,0.00000,0.0199578
0.50000,0.20000,0.00000,0.15000,0.15000,0.0207842
0.30000,0.40000,0.00000,0.15000,0.15000,0.0173936
0.30000,0.25000,0.15000,0.05000,0.25000,0.0521018
0.35000,0.20000,0.10000,0.20000,0.15000,0.0460935
0.40000,0.05000,0.20000,0.15000,0.20000,0.0669016
0.40000,0.00000,0.10000,0.00000,0.50000,0.0372415
0.40000,0.15000,0.05000,0.10000,0.30000,0.0287679
0.45000,0.05000,0.25000,0.05000,0.20000,0.0786030
0.70000,0.20000,0.10000,0.00000,0.00000,0.0505132
0.60000,0.00000,0.20000,0.05000,0.15000,0.0643697
0.55000,0.00000,0.15000,0.10000,0.20000,0.0577524
0.60000,0.20000,0.15000,0.00000,0.05000,0.0615943
0.55000,0.15000,0.00000,0.20000,0.10000,0.0225381
0.35000,0.10000,0.25000,0.25000,0.05000,0.0817125
0.65000,0.15000,0.00000,0.15000,0.05000,0.0223036
0.85000,0.05000,0.10000,0.00000,0.00000,0.0357067
0.35000,0.05000,0.10000,0.50000,0.00000,0.0556955
0.45000,0.00000,0.05000,0.05000,0.45000,0.0334007
0.35000,0.30000,0.30000,0.00000,0.05000,0.0917217
0.40000,0.25000,0.15000,0.05000,0.15000,0.0549488
0.35000,0.00000,0.10000,0.10000,0.45000,0.0371187
0.45000,0.15000,0.25000,0.05000,0.10000,0.0784810
0.45000,0.40000,0.00000,0.10000,0.05000,0.0169346
0.30000,0.40000,0.00000,0.10000,0.20000,0.0125228
0.50000,0.05000,0.15000,0.00000,0.30000,0.0611973
0.50000,0.20000,0.00000,0.10000,0.20000,0.0208907
0.30000,0.25000,0.15000,0.00000,0.30000,0.0457854
0.35000,0.20000,0.10000,0.15000,0.20000,0.0437645
0.40000,0.00000,0.05000,0.55000,0.00000,0.0364668
0.40000,0.05000,0.20000,0.10000,0.25000,0.0691559
0.40000,0.15000,0.05000,0.05000,0.35000,0.0256254
0.45000,0.05000,0.25000,0.00000,0.25000,0.0758013
0.70000,0.20000,0.05000,0.05000,0.00000,0.0358870
0.60000,0.00000,0.20000,0.00000,0.20000,0.0617119
0.55000,0.00000,0.15000,0.05000,0.25000,0.0545372
0.60000,0.20000,0.10000,0.10000,0.00000,0.0457414
0.55000,0.15000,0.00000,0.15000,0.15000,0.0205904
0.35000,0.10000,0.25000,0.20000,0.10000,0.0868525
0.65000,0.15000,0.00000,0.10000,0.10000,0.0273426
0.85000,0.05000,0.05000,0.05000,0.00000,0.0304928
0.35000,0.05000,0.10000,0.45000,0.05000,0.0554154
0.45000,0.00000,0.05000,0.00000,0.50000,0.0301612
0.35000,0.30000,0.25000,0.10000,0.00000,0.0832989
0.40000,0.25000,0.15000,0.00000,0.20000,0.0507893
0.35000,0.00000,0.10000,0.05000,0.50000,0.0342008
0.30000,0.40000,0.00000,0.05000,0.25000,0.0070374
0.50000,0.05000,0.10000,0.35000,0.00000,0.0447227
0.45000,0.40000,0.00000,0.05000,0.10000,0.0119688
0.45000,0.15000,0.25000,0.00000,0.15000,0.0806834
0.50000,0.20000,0.00000,0.05000,0.25000,0.0173243
0.30000,0.25000,0.10000,0.35000,0.00000,0.0617420
0.35000,0.20000,0.10000,0.10000,0.25000,0.0424979
0.40000,0.00000,0.05000,0.50000,0.05000,0.0383936
0.40000,0.05000,0.20000,0.05000,0.30000,0.0653832
0.40000,0.15000,0.05000,0.00000,0.40000,0.0217574
0.45000,0.05000,0.20000,0.30000,0.00000,0.0691726
0.70000,0.20000,0.05000,0.00000,0.05000,0.0426875
0.60000,0.00000,0.15000,0.25000,0.00000,0.0484499
0.60000,0.20000,0.10000,0.05000,0.05000,0.0452627
0.55000,0.00000,0.15000,0.00000,0.30000,0.0597884
0.55000,0.15000,0.00000,0.10000,0.20000,0.0232390
0.35000,0.10000,0.25000,0.15000,0.15000,0.0859735
0.65000,0.15000,0.00000,0.05000,0.15000,0.0282865
0.85000,0.05000,0.05000,0.00000,0.05000,0.0478716
0.35000,0.05000,0.10000,0.40000,0.10000,0.0494084
0.45000,0.00000,0.00000,0.55000,0.00000,0.0239287
0.35000,0.30000,0.25000,0.05000,0.05000,0.0814060
0.40000,0.25000,0.10000,0.25000,0.00000,0.0537695
0.35000,0.00000,0.10000,0.00000,0.55000,0.0346831
0.30000,0.40000,0.00000,0.00000,0.30000,0.0020981
0.50000,0.05000,0.10000,0.30000,0.05000,0.0435635
0.45000,0.15000,0.20000,0.20000,0.00000,0.0716881
0.45000,0.40000,0.00000,0.00000,0.15000,0.0080302
0.50000,0.20000,0.00000,0.00000,0.30000,0.0175635
0.30000,0.25000,0.10000,0.30000,0.05000,0.0581178
0.35000,0.20000,0.10000,0.05000,0.30000,0.0375617
0.40000,0.00000,0.05000,0.45000,0.10000,0.0362032
0.40000,0.05000,0.20000,0.00000,0.35000,0.0664221
0.40000,0.15000,0.00000,0.45000,0.00000,0.0368538
0.45000,0.05000,0.20000,0.25000,0.05000,0.0682614
0.70000,0.20000,0.00000,0.10000,0.00000,0.0272584
0.60000,0.00000,0.15000,0.20000,0.05000,0.0468875
0.55000,0.00000,0.10000,0.35000,0.00000,0.0395735
0.60000,0.20000,0.10000,0.00000,0.10000,0.0507950
0.55000,0.15000,0.00000,0.05000,0.25000,0.0238832
0.35000,0.10000,0.25000,0.10000,0.20000,0.0831489
0.65000,0.15000,0.00000,0.00000,0.20000,0.0349756
0.85000,0.05000,0.00000,0.10000,0.00000,0.0291422
0.35000,0.05000,0.10000,0.35000,0.15000,0.0522234
0.45000,0.00000,0.00000,0.50000,0.05000,0.0204053
0.35000,0.30000,0.25000,0.00000,0.10000,0.0779315
0.40000,0.25000,0.10000,0.20000,0.05000,0.0457684
0.35000,0.00000,0.05000,0.60000,0.00000,0.0417874
0.30000,0.35000,0.35000,0.00000,0.00000,0.0963152
0.50000,0.05000,0.10000,0.25000,0.10000,0.0435747
0.45000,0.15000,0.20000,0.15000,0.05000,0.0666660
0.50000,0.15000,0.35000,0.00000,0.00000,0.0934164
0.45000,0.35000,0.20000,0.00000,0.00000,0.0666743
0.30000,0.25000,0.10000,0.25000,0.10000,0.0534341
0.35000,0.20000,0.10000,0.00000,0.35000,0.0338146
0.40000,0.00000,0.05000,0.40000,0.15000,0.0353233
0.40000,0.05000,0.15000,0.40000,0.00000,0.0613702
0.40000,0.15000,0.00000,0.40000,0.05000,0.0309692
0.45000,0.05000,0.20000,0.20000,0.10000,0.0689523
0.70000,0.20000,0.00000,0.05000,0.05000,0.0332952
0.60000,0.00000,0.15000,0.15000,0.10000,0.0528727
0.55000,0.00000,0.10000,0.30000,0.05000,0.0417492
0.60000,0.20000,0.05000,0.15000,0.00000,0.0359625
0.55000,0.15000,0.00000,0.00000,0.30000,0.0279348
0.65000,0.10000,0.25000,0.00000,0.00000,0.0648304
0.35000,0.10000,0.25000,0.05000,0.25000,0.0835795
0.85000,0.05000,0.00000,0.05000,0.05000,0.0455027
0.45000,0.00000,0.00000,0.45000,0.10000,0.0246780
0.35000,0.05000,0.10000,0.30000,0.20000,0.0514764
0.35000,0.30000,0.20000,0.15000,0.00000,0.0720692
0.40000,0.25000,0.10000,0.15000,0.10000,0.0471019
0.35000,0.00000,0.05000,0.55000,0.05000,0.0420010
0.30000,0.35000,0.30000,0.05000,0.00000,0.0888659
0.50000,0.15000,0.30000,0.05000,0.00000,0.0882689
0.50000,0.05000,0.10000,0.20000,0.15000,0.0451466
0.45000,0.35000,0.15000,0.05000,0.00000,0.0505726
0.45000,0.15000,0.20000,0.10000,0.10000,0.0722249
0.30000,0.25000,0.10000,0.20000,0.15000,0.0506061
0.35000,0.20000,0.05000,0.40000,0.00000,0.0483129
0.40000,0.00000,0.05000,0.35000,0.20000,0.0363107
0.40000,0.05000,0.15000,0.35000,0.05000,0.0640432
0.40000,0.15000,0.00000,0.35000,0.10000,0.0309428
0.45000,0.05000,0.20000,0.15000,0.15000,0.0706396
0.70000,0.20000,0.00000,0.00000,0.10000,0.0351804
0.60000,0.00000,0.15000,0.10000,0.15000,0.0544979
0.55000,0.00000,0.10000,0.25000,0.10000,0.0458480
0.60000,0.20000,0.05000,0.10000,0.05000,0.0367682
0.55000,0.10000,0.35000,0.00000,0.00000,0.0880063
0.65000,0.10000,0.20000,0.05000,0.00000,0.0678117
0.85000,0.05000,0.00000,0.00000,0.10000,0.0563946
0.35000,0.10000,0.25000,0.00000,0.30000,0.0781555
0.45000,0.00000,0.00000,0.40000,0.15000,0.0240823
0.35000,0.05000,0.10000,0.25000,0.25000,0.0488056
0.35000,0.30000,0.20000,0.10000,0.05000,0.0684294
0.40000,0.25000,0.10000,0.10000,0.15000,0.0428109
0.35000,0.00000,0.05000,0.50000,0.10000,0.0401407
0.30000,0.35000,0.30000,0.00000,0.05000,0.0900639
0.50000,0.15000,0.30000,0.00000,0.05000,0.0907830
0.50000,0.05000,0.10000,0.15000,0.20000,0.0465421
0.45000,0.35000,0.15000,0.00000,0.05000,0.0530398
0.45000,0.15000,0.20000,0.05000,0.15000,0.0719419
0.30000,0.25000,0.10000,0.15000,0.20000,0.0447531
0.35000,0.20000,0.05000,0.35000,0.05000,0.0437507
0.40000,0.00000,0.05000,0.30000,0.25000,0.0359469
0.40000,0.05000,0.15000,0.30000,0.10000,0.0599306
0.40000,0.15000,0.00000,0.30000,0.15000,0.0284060
0.45000,0.05000,0.20000,0.10000,0.20000,0.0642952
0.70000,0.15000,0.15000,0.00000,0.00000,0.0539168
0.60000,0.00000,0.15000,0.05000,0.20000,0.0568734
0.55000,0.00000,0.10000,0.20000,0.15000,0.0433004
0.60000,0.20000,0.05000,0.05000,0.10000,0.0337753
0.55000,0.10000,0.30000,0.05000,0.00000,0.0811549
0.65000,0.10000,0.20000,0.00000,0.05000,0.0652758
0.85000,0.00000,0.15000,0.00000,0.00000,0.0116661
0.35000,0.10000,0.20000,0.35000,0.00000,0.0739946
0.45000,0.00000,0.00000,0.35000,0.20000,0.0219463
0.35000,0.05000,0.10000,0.20000,0.30000,0.0408637
0.35000,0.30000,0.20000,0.05000,0.10000,0.0707775
0.40000,0.25000,0.10000,0.05000,0.20000,0.0409721
0.35000,0.00000,0.05000,0.45000,0.15000,0.0394737
0.30000,0.35000,0.25000,0.10000,0.00000,0.0812472
0.50000,0.15000,0.25000,0.10000,0.00000,0.0824713
0.45000,0.35000,0.10000,0.10000,0.00000,0.0444171
0.50000,0.05000,0.10000,0.10000,0.25000,0.0449325
0.45000,0.15000,0.20000,0.00000,0.20000,0.0688252
0.30000,0.25000,0.10000,0.10000,0.25000,0.0405865
0.35000,0.20000,0.05000,0.30000,0.10000,0.0423590
0.40000,0.00000,0.05000,0.25000,0.30000,0.0304692
0.40000,0.05000,0.15000,0.25000,0.15000,0.0563023
0.40000,0.15000,0.00000,0.25000,0.20000,0.0221852
0.45000,0.05000,0.20000,0.05000,0.25000,0.0668668
0.70000,0.15000,0.10000,0.05000,0.00000,0.0496995
0.60000,0.00000,0.15000,0.00000,0.25000,0.0622330
0.55000,0.00000,0.10000,0.15000,0.20000,0.0457958
0.60000,0.20000,0.05000,0.00000,0.15000,0.0369539
0.55000,0.10000,0.30000,0.00000,0.05000,0.0845362
0.65000,0.10000,0.15000,0.10000,0.00000,0.0514810
0.35000,0.10000,0.20000,0.30000,0.05000,0.0756771
0.85000,0.00000,0.10000,0.05000,0.00000,0.0183185
0.45000,0.00000,0.00000,0.30000,0.25000,0.0220684
0.35000,0.05000,0.10000,0.15000,0.35000,0.0433495
0.35000,0.30000,0.20000,0.00000,0.15000,0.0626176
0.40000,0.25000,0.10000,0.00000,0.25000,0.0386789
0.50000,0.15000,0.25000,0.05000,0.05000,0.0828336
0.35000,0.00000,0.05000,0.40000,0.20000,0.0373599
0.30000,0.35000,0.25000,0.05000,0.05000,0.0779032
0.45000,0.35000,0.10000,0.05000,0.05000,0.0402299
0.50000,0.05000,0.10000,0.05000,0.30000,0.0467818
0.45000,0.15000,0.15000,0.25000,0.00000,0.0614997
0.30000,0.25000,0.10000,0.05000,0.30000,0.0350727
0.35000,0.20000,0.05000,0.25000,0.15000,0.0394824
0.40000,0.00000,0.05000,0.20000,0.35000,0.0331262
0.40000,0.05000,0.15000,0.20000,0.20000,0.0587570
0.40000,0.15000,0.00000,0.20000,0.25000,0.0215380
0.45000,0.05000,0.20000,0.00000,0.30000,0.0663031
0.70000,0.15000,0.10000,0.00000,0.05000,0.0528230
0.60000,0.00000,0.10000,0.30000,0.00000,0.0374819
0.60000,0.20000,0.00000,0.20000,0.00000,0.0198529
0.55000,0.00000,0.10000,0.10000,0.25000,0.0450296
0.55000,0.10000,0.25000,0.10000,0.00000,0.0733583
0.65000,0.10000,0.15000,0.05000,0.05000,0.0544540
0.35000,0.10000,0.20000,0.25000,0.10000,0.0721544
0.35000,0.05000,0.10000,0.10000,0.40000,0.0389785
0.85000,0.00000,0.10000,0.00000,0.05000,0.0382898
0.45000,0.00000,0.00000,0.25000,0.30000,0.0204940
0.35000,0.30000,0.15000,0.20000,0.00000,0.0631704
0.50000,0.15000,0.25000,0.00000,0.10000,0.0755828
0.30000,0.35000,0.25000,0.00000,0.10000,0.0759522
0.40000,0.25000,0.05000,0.30000,0.00000,0.0436306
0.35000,0.00000,0.05000,0.35000,0.25000,0.0338615
0.45000,0.35000,0.10000,0.00000,0.10000,0.0368054
0.50000,0.05000,0.10000,0.00000,0.35000,0.0462888
0.30000,0.25000,0.10000,0.00000,0.35000,0.0308394
0.45000,0.15000,0.15000,0.20000,0.05000,0.0606186
0.35000,0.20000,0.05000,0.20000,0.20000,0.0341177
0.40000,0.05000,0.15000,0.15000,0.25000,0.0567483
0.40000,0.00000,0.05000,0.15000,0.40000,0.0304168
0.40000,0.15000,0.00000,0.15000,0.30000,0.0183764
0.45000,0.05000,0.15000,0.35000,0.00000,0.0581914
0.70000,0.15000,0.05000,0.10000,0.00000,0.0388296
0.60000,0.00000,0.10000,0.25000,0.05000,0.0397001
0.60000,0.20000,0.00000,0.15000,0.05000,0.0222288
0.55000,0.00000,0.10000,0.05000,0.30000,0.0485508
0.55000,0.10000,0.25000,0.05000,0.05000,0.0769223
0.65000,0.10000,0.15000,0.00000,0.10000,0.0578148
0.35000,0.10000,0.20000,0.20000,0.15000,0.0720093
0.35000,0.05000,0.10000,0.05000,0.45000,0.0367833
0.85000,0.00000,0.05000,0.10000,0.00000,0.0205982
0.45000,0.00000,0.00000,0.20000,0.35000,0.0191316
0.50000,0.15000,0.20000,0.15000,0.00000,0.0696111
0.30000,0.35000,0.20000,0.15000,0.00000,0.0710060
0.35000,0.30000,0.15000,0.15000,0.05000,0.0571566
0.40000,0.25000,0.05000,0.25000,0.05000,0.0384227
0.45000,0.35000,0.05000,0.15000,0.00000,0.0316295
0.50000,0.05000,0.05000,0.40000,0.00000,0.0319042
0.35000,0.00000,0.05000,0.30000,0.30000,0.0321349
0.30000,0.25000,0.05000,0.40000,0.00000,0.0506741
0.45000,0.15000,0.15000,0.15000,0.10000,0.0584060
0.35000,0.20000,0.05000,0.15000,0.25000,0.0305972
0.40000,0.05000,0.15000,0.10000,0.30000,0.0519979
0.40000,0.00000,0.05000,0.10000,0.45000,0.0273056
0.40000,0.15000,0.00000,0.10000,0.35000,0.0141170
0.45000,0.05000,0.15000,0.30000,0.05000,0.0576024
0.70000,0.15000,0.05000,0.05000,0.05000,0.0406654
0.60000,0.00000,0.10000,0.20000,0.10000,0.0422374
0.55000,0.00000,0.10000,0.00000,0.35000,0.0508741
0.60000,0.20000,0.00000,0.10000,0.10000,0.0240622
0.55000,0.10000,0.25000,0.00000,0.10000,0.0780931
0.65000,0.10000,0.10000,0.15000,0.00000,0.0456302
0.35000,0.10000,0.20000,0.15000,0.20000,0.0692714
0.35000,0.05000,0.10000,0.00000,0.50000,0.0336427
0.45000,0.00000,0.00000,0.15000,0.40000,0.0207637
0.85000,0.00000,0.05000,0.05000,0.05000,0.0392058
0.50000,0.15000,0.20000,0.10000,0.05000,0.0686778
0.30000,0.35000,0.20000,0.10000,0.05000,0.0686110
0.50000,0.05000,0.05000,0.35000,0.05000,0.0330628
0.35000,0.30000,0.15000,0.10000,0.10000,0.0556112
0.45000,0.35000,0.05000,0.10000,0.05000,0.0312005
0.30000,0.25000,0.05000,0.35000,0.05000,0.0483001
0.40000,0.25000,0.05000,0.20000,0.10000,0.0350785
0.35000,0.00000,0.05000,0.25000,0.35000,0.0307601
0.45000,0.15000,0.15000,0.10000,0.15000,0.0557813
0.35000,0.20000,0.05000,0.10000,0.30000,0.0246184
0.40000,0.15000,0.00000,0.05000,0.40000,0.0133208
0.40000,0.05000,0.15000,0.05000,0.35000,0.0526438
0.40000,0.00000,0.05000,0.05000,0.50000,0.0268347
0.45000,0.05000,0.15000,0.25000,0.10000,0.0558565
0.70000,0.15000,0.05000,0.00000,0.10000,0.0501690
0.60000,0.00000,0.10000,0.15000,0.15000,0.0459417
0.55000,0.00000,0.05000,0.40000,0.00000,0.0288732
0.60000,0.20000,0.00000,0.05000,0.15000,0.0251366
0.55000,0.10000,0.20000,0.15000,0.00000,0.0637303
0.65000,0.10000,0.10000,0.10000,0.05000,0.0453312
0.35000,0.10000,0.20000,0.10000,0.25000,0.0665524
0.35000,0.05000,0.05000,0.55000,0.00000,0.0433658
0.85000,0.00000,0.05000,0.00000,0.10000,0.0582734
0.45000,0.00000,0.00000,0.10000,0.45000,0.0197623
0.50000,0.15000,0.20000,0.05000,0.10000,0.0660752
0.30000,0.35000,0.20000,0.05000,0.10000,0.0634093
0.50000,0.05000,0.05000,0.30000,0.10000,0.0309243
0.45000,0.35000,0.05000,0.05000,0.10000,0.0246328
0.35000,0.30000,0.15000,0.05000,0.15000,0.0509535
0.30000,0.25000,0.05000,0.30000,0.10000,0.0458153
0.40000,0.25000,0.05000,0.15000,0.15000,0.0295548
0.35000,0.00000,0.05000,0.20000,0.40000,0.0275694
0.45000,0.15000,0.15000,0.05000,0.20000,0.0560955
0.35000,0.20000,0.05000,0.05000,0.35000,0.0242133
0.40000,0.15000,0.00000,0.00000,0.45000,0.0100223
0.40000,0.05000,0.15000,0.00000,0.40000,0.0525244
0.40000,0.00000,0.05000,0.00000,0.55000,0.0273284
0.45000,0.05000,0.15000,0.20000,0.15000,0.0574495
0.70000,0.15000,0.00000,0.15000,0.00000,0.0255554
0.60000,0.00000,0.10000,0.10000,0.20000,0.0480759
0.55000,0.00000,0.05000,0.35000,0.05000,0.0277077
0.60000,0.20000,0.00000,0.00000,0.20000,0.0254106
0.55000,0.10000,0.20000,0.10000,0.05000,0.0670715
0.65000,0.10000,0.10000,0.05000,0.10000,0.0506011
0.35000,0.10000,0.20000,0.05000,0.30000,0.0632541
0.35000,0.05000,0.05000,0.50000,0.05000,0.0421709
0.50000,0.15000,0.20000,0.00000,0.15000,0.0684761
0.85000,0.00000,0.00000,0.15000,0.00000,0.0174782
0.45000,0.00000,0.00000,0.05000,0.50000,0.0201690
0.30000,0.35000,0.20000,0.00000,0.15000,0.0625577
0.50000,0.05000,0.05000,0.25000,0.15000,0.0310351
0.45000,0.35000,0.05000,0.00000,0.15000,0.0243841
0.30000,0.25000,0.05000,0.25000,0.15000,0.0388684
0.35000,0.30000,0.15000,0.00000,0.20000,0.0481430
0.35000,0.00000,0.05000,0.15000,0.45000,0.0268386
0.40000,0.25000,0.05000,0.10000,0.20000,0.0279901
0.45000,0.15000,0.15000,0.00000,0.25000,0.0563091
0.40000,0.10000,0.50000,0.00000,0.00000,0.1149432
0.35000,0.20000,0.05000,0.00000,0.40000,0.0185952
0.40000,0.05000,0.10000,0.45000,0.00000,0.0512293
0.40000,0.00000,0.00000,0.60000,0.00000,0.0258567
0.45000,0.05000,0.15000,0.15000,0.20000,0.0580839
0.70000,0.15000,0.00000,0.10000,0.05000,0.0297322
0.60000,0.00000,0.10000,0.05000,0.25000,0.0530642
0.55000,0.00000,0.05000,0.30000,0.10000,0.0327141
0.60000,0.15000,0.25000,0.00000,0.00000,0.0754759
0.55000,0.10000,0.20000,0.05000,0.10000,0.0691967
0.65000,0.10000,0.10000,0.00000,0.15000,0.0548382
0.35000,0.10000,0.20000,0.00000,0.35000,0.0604526
0.35000,0.05000,0.05000,0.45000,0.10000,0.0398436
0.50000,0.15000,0.15000,0.20000,0.00000,0.0601220
0.85000,0.00000,0.00000,0.10000,0.05000,0.0335591
0.30000,0.35000,0.15000,0.20000,0.00000,0.0636609
0.45000,0.00000,0.00000,0.00000,0.55000,0.0237603
0.45000,0.35000,0.00000,0.20000,0.00000,0.0267316
0.50000,0.05000,0.05000,0.20000,0.20000,0.0346076
0.30000,0.25000,0.05000,0.20000,0.20000,0.0365464
0.35000,0.30000,0.10000,0.25000,0.00000,0.0550853
0.35000,0.00000,0.05000,0.10000,0.50000,0.0256170
0.40000,0.25000,0.05000,0.05000,0.25000,0.0274933
0.40000,0.10000,0.45000,0.05000,0.00000,0.1146001
0.45000,0.15000,0.10000,0.30000,0.00000,0.0504879
0.35000,0.20000,0.00000,0.45000,0.00000,0.0412338
0.40000,0.05000,0.10000,0.40000,0.05000,0.0497235
0.40000,0.00000,0.00000,0.55000,0.05000,0.0267396
0.45000,0.05000,0.15000,0.10000,0.25000,0.0553409
0.70000,0.15000,0.00000,0.05000,0.10000,0.0311010
0.60000,0.00000,0.10000,0.00000,0.30000,0.0516694
0.55000,0.00000,0.05000,0.25000,0.15000,0.0310263
0.60000,0.15000,0.20000,0.05000,0.00000,0.0663286
0.55000,0.10000,0.20000,0.00000,0.15000,0.0669067
0.65000,0.10000,0.05000,0.20000,0.00000,0.0310959
0.35000,0.10000,0.15000,0.40000,0.00000,0.0651524
0.35000,0.05000,0.05000,0.40000,0.15000,0.0398985
0.50000,0.15000,0.15000,0.15000,0.05000,0.0589861
0.40000,0.60000,0.00000,0.00000,0.00000,0.0040919
0.85000,0.00000,0.00000,0.05000,0.10000,0.0549331
0.30000,0.35000,0.15000,0.15000,0.05000,0.0588071
0.45000,0.35000,0.00000,0.15000,0.05000,0.0212092
0.50000,0.05000,0.05000,0.15000,0.25000,0.0328936
0.30000,0.25000,0.05000,0.15000,0.25000,0.0295964
0.35000,0.00000,0.05000,0.05000,0.55000,0.0217635
0.35000,0.30000,0.10000,0.20000,0.05000,0.0497437
0.40000,0.25000,0.05000,0.00000,0.30000,0.0221393
0.40000,0.10000,0.45000,0.00000,0.05000,0.1091578
0.45000,0.15000,0.10000,0.25000,0.05000,0.0472572
0.35000,0.20000,0.00000,0.40000,0.05000,0.0371351
0.40000,0.05000,0.10000,0.35000,0.10000,0.0470098
0.40000,0.00000,0.00000,0.50000,0.10000,0.0239997
0.45000,0.05000,0.15000,0.05000,0.30000,0.0549547
0.70000,0.15000,0.00000,0.00000,0.15000,0.0352790
0.60000,0.00000,0.05000,0.35000,0.00000,0.0258581
0.55000,0.00000,0.05000,0.20000,0.20000,0.0357606
0.60000,0.15000,0.20000,0.00000,0.05000,0.0689961
0.55000,0.10000,0.15000,0.20000,0.00000,0.0590092
0.65000,0.10000,0.05000,0.15000,0.05000,0.0355965
0.35000,0.10000,0.15000,0.35000,0.05000,0.0645991
0.35000,0.05000,0.05000,0.35000,0.20000,0.0385789
0.50000,0.15000,0.15000,0.10000,0.10000,0.0594269
0.40000,0.55000,0.05000,0.00000,0.00000,0.0180213
0.85000,0.00000,0.00000,0.00000,0.15000,0.0641723
0.30000,0.35000,0.15000,0.10000,0.10000,0.0584384
0.45000,0.35000,0.00000,0.10000,0.10000,0.0183440
0.50000,0.05000,0.05000,0.10000,0.30000,0.0346423
0.30000,0.25000,0.05000,0.10000,0.30000,0.0246357
0.35000,0.00000,0.05000,0.00000,0.60000,0.0206892
0.35000,0.30000,0.10000,0.15000,0.10000,0.0489547
0.40000,0.25000,0.00000,0.35000,0.00000,0.0376191
0.40000,0.10000,0.40000,0.10000,0.00000,0.1119854
0.45000,0.15000,0.10000,0.20000,0.10000,0.0494571
0.35000,0.20000,0.00000,0.35000,0.10000,0.0331801
0.40000,0.05000,0.10000,0.30000,0.15000,0.0470025
0.40000,0.00000,0.00000,0.45000,0.15000,0.0253670
0.70000,0.10000,0.20000,0.00000,0.00000,0.0556779
0.60000,0.00000,0.05000,0.30000,0.05000,0.0278776
0.45000,0.05000,0.15000,0.00000,0.35000,0.0546348
0.55000,0.00000,0.05000,0.15000,0.25000,0.0356301
0.60000,0.15000,0.15000,0.10000,0.00000,0.0547396
0.55000,0.10000,0.15000,0.15000,0.05000,0.0545447
0.65000,0.10000,0.05000,0.10000,0.10000,0.0383066
0.35000,0.10000,0.15000,0.30000,0.10000,0.0638367
0.35000,0.05000,0.05000,0.30000,0.25000,0.0355471
0.50000,0.15000,0.15000,0.05000,0.15000,0.0577795
0.80000,0.20000,0.00000,0.00000,0.00000,0.0382992
0.40000,0.55000,0.00000,0.05000,0.00000,0.0114733
0.30000,0.35000,0.15000,0.05000,0.15000,0.0505980
0.45000,0.35000,0.00000,0.05000,0.15000,0.0121724
0.30000,0.25000,0.05000,0.05000,0.35000,0.0211912
0.50000,0.05000,0.05000,0.05000,0.35000,0.0339577
0.35000,0.00000,0.00000,0.65000,0.00000,0.0298558
0.35000,0.30000,0.10000,0.10000,0.15000,0.0427082
0.40000,0.25000,0.00000,0.30000,0.05000,0.0314192
0.40000,0.10000,0.40000,0.05000,0.05000,0.1076495
0.45000,0.15000,0.10000,0.15000,0.15000,0.0441537
0.35000,0.20000,0.00000,0.30000,0.15000,0.0290208
0.40000,0.00000,0.00000,0.40000,0.20000,0.0229959
0.40000,0.05000,0.10000,0.25000,0.20000,0.0463014
0.70000,0.10000,0.15000,0.05000,0.00000,0.0513905
0.45000,0.05000,0.10000,0.40000,0.00000,0.0477107
0.60000,0.00000,0.05000,0.25000,0.10000,0.0331515
0.55000,0.00000,0.05000,0.10000,0.30000,0.0380676
0.60000,0.15000,0.15000,0.05000,0.05000,0.0579846
0.55000,0.10000,0.15000,0.10000,0.10000,0.0601841
0.65000,0.10000,0.05000,0.05000,0.15000,0.0424193
0.35000,0.10000,0.15000,0.25000,0.15000,0.0632253
0.35000,0.05000,0.05000,0.25000,0.30000,0.0339475
0.80000,0.15000,0.05000,0.00000,0.00000,0.0439738
0.50000,0.15000,0.15000,0.00000,0.20000,0.0564521
0.40000,0.55000,0.00000,0.00000,0.05000,0.0031780
0.30000,0.35000,0.15000,0.00000,0.20000,0.0462188
0.30000,0.25000,0.05000,0.00000,0.40000,0.0148627
0.45000,0.35000,0.00000,0.00000,0.20000,0.0074266
0.35000,0.00000,0.00000,0.60000,0.05000,0.0305127
0.50000,0.05000,0.05000,0.00000,0.40000,0.0334636
0.35000,0.30000,0.10000,0.05000,0.20000,0.0384289
0.40000,0.25000,0.00000,0.25000,0.10000,0.0270261
0.40000,0.10000,0.40000,0.00000,0.10000,0.1111664
0.45000,0.15000,0.10000,0.10000,0.20000,0.0427976
0.35000,0.20000,0.00000,0.25000,0.20000,0.0252317
0.40000,0.00000,0.00000,0.35000,0.25000,0.0230952
0.40000,0.05000,0.10000,0.20000,0.25000,0.0459788
0.70000,0.10000,0.15000,0.00000,0.05000,0.0617070
0.60000,0.00000,0.05000,0.20000,0.15000,0.0322532
0.45000,0.05000,0.10000,0.35000,0.05000,0.0473078
0.55000,0.00000,0.05000,0.05000,0.35000,0.0399438
0.60000,0.15000,0.15000,0.00000,0.10000,0.0625694
0.55000,0.10000,0.15000,0.05000,0.15000,0.0575492
0.65000,0.10000,0.05000,0.00000,0.20000,0.0469210
0.35000,0.05000,0.05000,0.20000,0.35000,0.0287809
0.35000,0.10000,0.15000,0.20000,0.20000,0.0549210
